id,city,city1,country,latitude,longitude,state,geo_accuracy
366,Hillsview,Hillsview SD,US,45.6642,-99.5607,SD,accurate
367,Hooker,Hooker SD,US,43.2,-97.0248,SD,state_match_city_mismatch
368,Grover,Grover SD,US,44.8139,-97.2687,SD,accurate
369,Harding,Harding SD,US,45.3983,-103.8327,SD,accurate
370,Greenway,Greenway SD,US,45.9097,-99.711,SD,accurate
371,Grosse,Grosse SD,US,43.9272,-99.2865,SD,accurate
372,Hill Side,Hill Side SD,US,42.9392,-96.7853,SD,accurate
373,Haydraw,Haydraw SD,US,44.445,-102.7218,SD,accurate
374,Hereford,Hereford SD,US,44.3872,-102.8955,SD,accurate
375,Baldwin Park,Baldwin Park CA,US,34.0829,-117.9722,CA,accurate
376,Silvers Mills,Silvers Mills ME,US,45.0851,-69.2445,ME,state_match_city_mismatch
377,Littell,Littell WA,US,46.6368,-123.0354,WA,accurate
378,Fisherdale,Fisherdale PA,US,40.8543,-76.4441,PA,accurate
379,Fishers Ferry,Fishers Ferry PA,US,40.7693,-76.8447,PA,accurate
380,Lena,Lena MS,US,32.5939,-89.5948,MS,accurate
381,Gibbs,Gibbs MO,US,40.099,-92.4166,MO,accurate
382,Gibson,Gibson MO,US,36.1178,-89.8451,MO,accurate
383,Crowburg,Crowburg SC,US,34.7852,-80.4459,SC,accurate
384,West End Heights,West End Heights TN,US,36.2153,-86.3192,TN,accurate
385,West Forest,West Forest TN,US,35.9473,-84.0516,TN,accurate
386,Big Point,Big Point MS,US,30.5905,-88.4846,MS,accurate
387,Big Pine Key,Big Pine Key FL,US,24.6893,-81.3676,FL,accurate
388,Silver Run,Silver Run MD,US,39.6829,-77.0441,MD,accurate
389,Indiantown,Indiantown MI,US,43.4722,-83.8366,MI,accurate
390,Showell,Showell MD,US,38.3979,-75.2149,MD,accurate
391,Bellview,Bellview FL,US,30.462,-87.312,FL,accurate
392,Siloam,Siloam MD,US,38.3279,-75.683,MD,accurate
393,Belvedere Park,Belvedere Park GA,US,33.7489,-84.2599,GA,accurate
394,Shookstown,Shookstown MD,US,39.4357,-77.4672,MD,state_match_city_mismatch
395,Shoreham Beach,Shoreham Beach MD,US,38.9001,-76.4947,MD,accurate
396,Shore Acres,Shore Acres MD,US,39.0557,-76.4594,MD,accurate
397,Higby,Higby CO,US,39.5697,-107.2262,CO,state_match_city_mismatch
398,Butternut Grove,Butternut Grove NY,US,41.9573,-74.9904,NY,accurate
399,Leon,Leon NM,US,35.5711,-107.6001,NM,accurate
400,Los Marias,Los Marias NM,US,35.4136,-105.9431,NM,accurate
401,Los Ojitos,Los Ojitos NM,US,34.6853,-104.4611,NM,accurate
402,Los Padillas,Los Padillas NM,US,34.9692,-106.6959,NM,state_match_city_mismatch
403,Broadwell,Broadwell OH,US,39.3648,-81.8796,OH,state_match_city_mismatch
404,Saint Francis,Saint Francis ME,US,47.1711,-68.8898,ME,state_match_city_mismatch
405,Taylorsport,Taylorsport KY,US,39.0998,-84.6933,KY,accurate
406,Bristol,Bristol OH,US,39.669,-82.2276,OH,accurate
407,Saint David,Saint David ME,US,47.3395,-68.2314,ME,accurate
408,Brister,Brister OH,US,39.7976,-81.2762,OH,state_match_city_mismatch
409,Trenton,Trenton NE,US,40.1747,-101.0136,NE,accurate
410,Coney Island,Coney Island MO,US,36.593,-93.3972,MO,accurate
411,Bull Creek,Bull Creek MO,US,36.7151,-93.202,MO,accurate
412,Arrow Point,Arrow Point MO,US,36.544,-93.6223,MO,accurate
413,McCord Bend,McCord Bend MO,US,36.7875,-93.5034,MO,accurate
414,Lake Lafayette,Lake Lafayette MO,US,38.9487,-93.9714,MO,accurate
415,Grand Falls Plaza,Grand Falls Plaza MO,US,37.0355,-94.5379,MO,accurate
416,Martins Store,Martins Store VA,US,37.9176,-78.8403,VA,accurate
417,Sergeant Bluff,Sergeant Bluff IA,US,42.3978,-96.3517,IA,accurate
418,Seneca,Seneca IA,US,43.2991,-94.3841,IA,accurate
419,Selma,Selma IA,US,40.8703,-92.1532,IA,accurate
420,Fitchville,Fitchville CT,US,41.5648,-72.154,CT,accurate
421,Selection,Selection IA,US,40.9639,-92.7833,IA,accurate
422,Independence,Independence AL,US,32.5232,-86.7014,AL,state_match_city_mismatch
423,Boston Run,Boston Run PA,US,40.8031,-76.1891,PA,accurate
424,Boswell,Boswell PA,US,40.1615,-79.0274,PA,accurate
425,Gila,Gila IL,US,39.1128,-88.2603,IL,accurate
426,Hamburg,Hamburg CA,US,41.7829,-123.0603,CA,accurate
427,Warren Crossroads,Warren Crossroads SC,US,32.8205,-80.2732,SC,accurate
428,Wheeland,Wheeland SC,US,34.1571,-81.439,SC,accurate
429,Weston,Weston SC,US,33.8729,-80.8168,SC,accurate
430,Tylersville,Tylersville SC,US,34.5812,-81.9209,SC,accurate
431,Tyler Crossroads,Tyler Crossroads SC,US,33.6738,-79.287,SC,accurate
432,Valentine,Valentine SC,US,32.8235,-81.2576,SC,state_match_city_mismatch
433,White Plains Crossroad,White Plains Crossroad SC,US,34.3251,-81.9201,SC,accurate
434,Whetstone,Whetstone SC,US,34.8412,-83.191,SC,accurate
435,Thompson,Thompson WI,US,43.2586,-88.3707,WI,accurate
436,Cedar Grove,Cedar Grove SC,US,33.8363,-79.1242,SC,accurate
437,Range,Range TN,US,36.369,-82.2651,TN,state_match_city_mismatch
438,Ashton,Ashton MD,US,39.1493,-77.0125,MD,accurate
439,Fowkes,Fowkes MO,US,39.4831,-92.0716,MO,accurate
440,Carntown,Carntown KY,US,38.8381,-84.241,KY,accurate
441,Carrs,Carrs KY,US,38.6576,-83.4194,KY,accurate
442,Solen,Solen ND,US,46.3873,-100.7958,ND,accurate
443,Carrie,Carrie KY,US,37.3318,-83.0327,KY,state_match_city_mismatch
444,St. Clairsville,St. Clairsville PA,US,40.156,-78.5108,PA,accurate
445,Crouch Crossroad,Crouch Crossroad TN,US,36.3779,-82.4079,TN,accurate
446,Pine River,Pine River MN,US,46.7224,-94.3974,MN,accurate
447,Pine Springs,Pine Springs MN,US,45.0368,-92.9543,MN,accurate
448,Rugby,Rugby VA,US,38.0138,-78.3278,VA,state_match_city_mismatch
449,Mount Pleasant,Mount Pleasant IL,US,37.452,-89.0737,IL,accurate
450,Hawi,Hawi HI,US,20.2263,-155.8389,HI,accurate
451,Hawaiian Paradise Park,Hawaiian Paradise Park HI,US,19.5828,-154.9695,HI,accurate
452,Ivydale,Ivydale WV,US,38.5357,-81.0348,WV,accurate
453,Ilsley,Ilsley KY,US,37.1996,-87.6144,KY,accurate
454,Lola City,Lola City AL,US,33.5729,-86.6011,AL,state_match_city_mismatch
455,Irontown,Irontown WV,US,39.3793,-79.9151,WV,accurate
456,Lomax,Lomax AL,US,32.879,-86.6608,AL,accurate
457,Ivy,Ivy WV,US,38.9401,-80.1845,WV,accurate
458,London,London AL,US,31.2977,-87.0878,AL,accurate
459,Dunns,Dunns ME,US,43.8562,-70.2148,ME,accurate
460,Ralph,Ralph AL,US,33.0421,-87.7689,AL,accurate
461,Dennis Port,Dennis Port MA,US,41.6677,-70.1358,MA,accurate
462,Ramer,Ramer AL,US,32.0504,-86.2214,AL,accurate
463,Rainbow City,Rainbow City AL,US,33.9336,-86.0922,AL,accurate
464,Cochituate,Cochituate MA,US,42.329,-71.3576,MA,accurate
465,Ramsey,Ramsey AL,US,33.9923,-86.1491,AL,state_match_city_mismatch
466,Medberry,Medberry ND,US,46.3758,-98.6209,ND,accurate
467,Marion,Marion ND,US,46.6091,-98.3375,ND,accurate
468,Molus,Molus KY,US,36.8131,-83.4905,KY,accurate
469,Hargetts Crossroads,Hargetts Crossroads NC,US,35.0029,-77.6366,NC,accurate
470,Hare,Hare NC,US,36.4807,-80.9809,NC,state_match_city_mismatch
471,Donaldson,Donaldson WV,US,38.3873,-80.5118,WV,accurate
472,Happy Valley,Happy Valley NC,US,35.9887,-81.5587,NC,accurate
473,Stacy Basin,Stacy Basin NY,US,43.1945,-75.6221,NY,accurate
474,Harbinger,Harbinger NC,US,36.1021,-75.8141,NC,accurate
475,Nortonville,Nortonville ND,US,46.5583,-98.7387,ND,accurate
476,Rush Valley,Rush Valley UT,US,40.3613,-112.4506,UT,state_match_city_mismatch
477,Happy Acres,Happy Acres NC,US,35.1296,-82.7062,NC,accurate
478,Cranberry Lake,Cranberry Lake NJ,US,40.9543,-74.7466,NJ,accurate
479,Crane Square,Crane Square NJ,US,40.682,-74.2082,NJ,accurate
480,Cranbury Station,Cranbury Station NJ,US,40.3021,-74.4918,NJ,accurate
481,Colgate,Colgate ND,US,47.2447,-97.6565,ND,accurate
482,South Vassalboro,South Vassalboro ME,US,44.3851,-69.615,ME,accurate
483,South Woodville,South Woodville ME,US,45.4848,-68.4828,ME,accurate
484,Talala,Talala OK,US,36.5295,-95.7011,OK,accurate
485,Tahlequah,Tahlequah OK,US,35.9112,-94.977,OK,accurate
486,Tailholt,Tailholt OK,US,35.8368,-94.8422,OK,accurate
487,South Solon,South Solon ME,US,44.9131,-69.7784,ME,accurate
488,Grantsville,Grantsville UT,US,40.6148,-112.4777,UT,accurate
489,Grapeland,Grapeland TX,US,31.4948,-95.4765,TX,accurate
490,Granite,Granite OR,US,44.81,-118.4187,OR,accurate
491,Granite Falls,Granite Falls WA,US,48.0874,-121.9706,WA,accurate
492,Granger,Granger WA,US,46.3454,-120.1925,WA,accurate
493,Grangeville,Grangeville ID,US,45.926,-116.1224,ID,accurate
494,Grants,Grants NM,US,35.1538,-107.8335,NM,accurate
495,Grants Pass,Grants Pass OR,US,42.4333,-123.3317,OR,accurate
496,Granite Shoals,Granite Shoals TX,US,30.5894,-98.3671,TX,state_match_city_mismatch
497,Granjeno,Granjeno TX,US,26.1371,-98.3034,TX,accurate
498,Horton,Horton MT,US,46.3414,-106.062,MT,state_match_city_mismatch
499,Flanders,Flanders CT,US,41.7407,-73.4551,CT,inaccurate
500,Magnet,Magnet NE,US,42.4561,-97.4692,NE,accurate
501,South Sebec,South Sebec ME,US,45.2081,-69.0837,ME,accurate
502,Centro,Centro CO,US,37.2839,-106.1475,CO,accurate
503,Meadville,Meadville MO,US,39.7882,-93.2992,MO,accurate
504,Lake City,Lake City TX,US,28.0821,-97.8828,TX,accurate
505,Lakeside,Lakeside CO,US,39.7802,-105.0579,CO,accurate
506,Lakeside,Lakeside TX,US,32.8222,-97.4867,TX,accurate
507,McCulley,McCulley AL,US,33.1393,-87.0892,AL,state_match_city_mismatch
508,Lake Aluma,Lake Aluma OK,US,35.5334,-97.4484,OK,accurate
509,Lake Arthur,Lake Arthur NM,US,32.9994,-104.3637,NM,accurate
510,Lake City,Lake City CO,US,38.0303,-107.3106,CO,accurate
511,Verden,Verden OK,US,35.0833,-98.0863,OK,accurate
512,Lakeside City,Lakeside City TX,US,33.8292,-98.5403,TX,accurate
513,Laketown,Laketown UT,US,41.8275,-111.3242,UT,accurate
514,Callender,Callender CA,US,35.048,-120.576,CA,state_match_city_mismatch
515,Calpine,Calpine CA,US,39.6633,-120.4436,CA,accurate
516,Burnt Ranch,Burnt Ranch CA,US,40.8111,-123.5082,CA,state_match_city_mismatch
517,California Pines,California Pines CA,US,41.4117,-120.6605,CA,state_match_city_mismatch
518,Dressen,Dressen KY,US,36.8318,-83.3243,KY,state_match_city_mismatch
519,Drift,Drift KY,US,37.4804,-82.7477,KY,accurate
520,Bridgeport,Bridgeport CA,US,38.2561,-119.2123,CA,accurate
521,Drennon Springs,Drennon Springs KY,US,38.5078,-85.0538,KY,accurate
522,Mount Zion,Mount Zion NC,US,36.0971,-79.7259,NC,accurate
523,Mount Tirzah,Mount Tirzah NC,US,36.2801,-78.907,NC,accurate
524,Mount Valley,Mount Valley NC,US,35.2859,-82.294,NC,accurate
525,Mount Vernon Springs,Mount Vernon Springs NC,US,35.6679,-79.4253,NC,accurate
526,Kongsberg,Kongsberg ND,US,47.8514,-100.8013,ND,accurate
527,Broken Bow,Broken Bow OK,US,34.0292,-94.7426,OK,accurate
528,Bromide,Bromide OK,US,34.4183,-96.4948,OK,accurate
529,Tuckasegee,Tuckasegee NC,US,35.2704,-83.1226,NC,accurate
530,Marietta,Marietta MS,US,34.5,-88.4726,MS,accurate
531,Broken Arrow,Broken Arrow OK,US,36.038,-95.7806,OK,accurate
532,Orange Blossom Hills,Orange Blossom Hills FL,US,28.9953,-82.0006,FL,accurate
533,Paw Paw,Paw Paw WV,US,39.5313,-78.4553,WV,accurate
534,Orange City Hills,Orange City Hills FL,US,28.9289,-81.2962,FL,accurate
535,Orange City,Orange City FL,US,28.9348,-81.2881,FL,accurate
536,Bunn,Bunn NC,US,35.9591,-78.252,NC,accurate
537,Burch,Burch NC,US,36.276,-80.7665,NC,accurate
538,Burbage Crossroads,Burbage Crossroads NC,US,35.4504,-76.703,NC,accurate
539,Ranger,Ranger TX,US,32.4693,-98.6751,TX,accurate
540,MacMahan,MacMahan ME,US,43.8406,-69.7089,ME,state_match_city_mismatch
541,Sugarloaf Saw Mill,Sugarloaf Saw Mill CA,US,35.8345,-118.6167,CA,state_match_city_mismatch
542,Rainier,Rainier OR,US,46.0768,-122.9405,OR,accurate
543,Quitman,Quitman TX,US,32.7954,-95.4436,TX,accurate
544,Rancho Cordova,Rancho Cordova CA,US,38.5737,-121.2527,CA,accurate
545,Rancho Mirage,Rancho Mirage CA,US,33.7635,-116.4271,CA,accurate
546,Rancho Cucamonga,Rancho Cucamonga CA,US,34.1247,-117.5667,CA,state_match_city_mismatch
547,Rancho Santa Margarita,Rancho Santa Margarita CA,US,33.6318,-117.5988,CA,accurate
548,Rancho Palos Verdes,Rancho Palos Verdes CA,US,33.7554,-118.3634,CA,accurate
549,Moweaqua,Moweaqua IL,US,39.6265,-89.0187,IL,accurate
550,Randall,Randall MN,US,46.0887,-94.5007,MN,accurate
551,Randalia,Randalia IA,US,42.8634,-91.8867,IA,accurate
552,Ramsey,Ramsey MN,US,45.2617,-93.4494,MN,accurate
553,Ramona,Ramona KS,US,38.5979,-97.0637,KS,accurate
554,Randolph,Randolph IA,US,40.8731,-95.5647,IA,accurate
555,Randolph,Randolph MN,US,44.526,-93.0198,MN,accurate
556,Randall,Randall KS,US,39.6417,-98.0456,KS,accurate
557,Randall,Randall IA,US,42.237,-93.6026,IA,accurate
558,Randolph,Randolph NE,US,42.3775,-97.3578,NE,accurate
559,Randolph,Randolph KS,US,39.429,-96.7598,KS,accurate
560,Loami,Loami IL,US,39.6748,-89.8473,IL,accurate
561,Brinson,Brinson GA,US,30.9784,-84.7379,GA,accurate
562,Rumley,Rumley AR,US,35.789,-92.5138,AR,accurate
563,Rupert,Rupert AR,US,35.6342,-92.691,AR,state_match_city_mismatch
564,Roxton,Roxton AR,US,36.037,-93.7982,AR,accurate
565,Rowell,Rowell AR,US,33.8862,-92.0185,AR,accurate
566,Rothe,Rothe OR,US,45.3971,-122.6215,OR,state_match_city_mismatch
567,Rule,Rule AR,US,36.2778,-93.4599,AR,accurate
568,Roy,Roy AR,US,35.6604,-90.0948,AR,accurate
569,Rubicon,Rubicon AR,US,34.6312,-92.7663,AR,accurate
570,Potosi,Potosi MO,US,37.9337,-90.775,MO,accurate
571,Marks,Marks MS,US,34.2535,-90.2723,MS,accurate
572,Pope,Pope NY,US,42.2092,-79.0048,NY,accurate
573,Poplar Beach,Poplar Beach NY,US,42.7262,-76.7611,NY,accurate
574,South Lakemont,South Lakemont PA,US,40.4659,-78.3925,PA,accurate
575,Cohassett,Cohassett WA,US,46.8726,-124.1066,WA,accurate
576,Coddes Beach,Coddes Beach MI,US,45.4428,-84.2192,MI,accurate
577,Burt,Burt OK,US,34.4504,-99.0809,OK,accurate
578,Burnett,Burnett OK,US,35.1559,-97.0809,OK,accurate
579,Burmah,Burmah OK,US,35.827,-99.0748,OK,accurate
580,Burg,Burg OK,US,34.5806,-95.9961,OK,accurate
581,Bucher,Bucher OK,US,35.9142,-98.3576,OK,accurate
582,Brush Hill,Brush Hill OK,US,35.4201,-95.6283,OK,accurate
583,Bruno,Bruno OK,US,34.3443,-96.0753,OK,accurate
584,Sunset Beach,Sunset Beach NJ,US,38.9459,-74.9705,NJ,accurate
585,Pines Lake,Pines Lake NJ,US,40.9983,-74.2643,NJ,accurate
586,Warren Landing,Warren Landing MA,US,41.2862,-70.192,MA,accurate
587,Antes,Antes CA,US,36.3086,-119.1307,CA,state_match_city_mismatch
588,Bracey,Bracey VA,US,36.5762,-78.1107,VA,state_match_city_mismatch
589,Bennett,Bennett WV,US,38.8912,-80.5654,WV,accurate
590,Belgrove,Belgrove WV,US,38.7093,-81.5771,WV,accurate
591,Bebee,Bebee WV,US,39.6517,-80.7226,WV,accurate
592,Bearsville,Bearsville WV,US,39.4076,-80.9137,WV,accurate
593,Beans Mill,Beans Mill WV,US,38.832,-80.2006,WV,accurate
594,Bealls Mills,Bealls Mills WV,US,38.9684,-80.6112,WV,accurate
595,Belfont,Belfont WV,US,38.7037,-80.8629,WV,accurate
596,Behler,Behler WV,US,39.6459,-80.1398,WV,accurate
597,Beech,Beech WV,US,38.7626,-81.1723,WV,accurate
598,Beckwith,Beckwith WV,US,38.0979,-81.1534,WV,state_match_city_mismatch
599,Cisco,Cisco MA,US,41.2543,-70.1536,MA,accurate
600,Buckeye,Buckeye TN,US,36.4073,-84.2935,TN,accurate
601,Bucklick,Bucklick TN,US,36.1673,-84.8588,TN,accurate
602,South Lincolnton,South Lincolnton NC,US,35.4543,-81.2437,NC,accurate
603,South Monroe,South Monroe MI,US,41.8927,-83.4186,MI,state_match_city_mismatch
604,Spanish Lake,Spanish Lake MO,US,38.7884,-90.2077,MO,state_match_city_mismatch
605,South Gull Lake,South Gull Lake MI,US,42.3901,-85.4008,MI,accurate
606,South Haven,South Haven IN,US,41.5438,-87.1367,IN,accurate
607,Mount Gilead,Mount Gilead OH,US,40.5532,-82.828,OH,accurate
608,Mount Ephraim,Mount Ephraim OH,US,39.8473,-81.4179,OH,accurate
609,Spokane,Spokane MO,US,36.8669,-93.287,MO,state_match_city_mismatch
610,Spring Arbor,Spring Arbor MI,US,42.2055,-84.5551,MI,state_match_city_mismatch
611,Mount Eaton,Mount Eaton OH,US,40.6948,-81.7021,OH,accurate
612,Mount Cory,Mount Cory OH,US,40.9349,-83.8236,OH,accurate
613,Morrow,Morrow OH,US,39.35,-84.123,OH,state_match_city_mismatch
614,Morristown,Morristown OH,US,40.0638,-81.0696,OH,accurate
615,Double Bayou,Double Bayou TX,US,29.6927,-94.6291,TX,accurate
616,Douro,Douro TX,US,31.7618,-102.5257,TX,state_match_city_mismatch
617,Dowling,Dowling TX,US,30.0166,-94.0374,TX,accurate
618,Downing,Downing TX,US,32.024,-98.5506,TX,accurate
619,Drane,Drane TX,US,32.0449,-96.5875,TX,accurate
620,Drasco,Drasco TX,US,32.0765,-99.9876,TX,accurate
621,Dresden,Dresden TX,US,32.0307,-96.6805,TX,accurate
622,Barnwell,Barnwell CA,US,35.293,-115.2358,CA,state_match_city_mismatch
623,Murphy,Murphy OR,US,42.3476,-123.3334,OR,state_match_city_mismatch
624,Badwater,Badwater CA,US,36.2297,-116.767,CA,state_match_city_mismatch
625,Honey Town,Honey Town NC,US,34.9502,-79.7837,NC,accurate
626,Webb,Webb NC,US,36.0432,-82.2812,NC,state_match_city_mismatch
627,Webster,Webster NC,US,35.35,-83.2188,NC,accurate
628,Weaver,Weaver NC,US,36.0488,-78.8733,NC,accurate
629,Weavers Ford,Weavers Ford NC,US,36.5493,-81.3737,NC,accurate
630,Wehutty,Wehutty NC,US,35.094,-84.2971,NC,accurate
631,Brutus,Brutus MI,US,45.4942,-84.7818,MI,accurate
632,Hessville,Hessville NY,US,42.874,-74.6871,NY,accurate
633,High Bank,High Bank NY,US,44.6267,-73.9149,NY,state_match_city_mismatch
634,Hicks,Hicks NY,US,42.1237,-76.6169,NY,state_match_city_mismatch
635,Manningville,Manningville NY,US,42.357,-76.0458,NY,state_match_city_mismatch
636,Hiltonville,Hiltonville NY,US,42.3684,-77.8431,NY,accurate
637,Manning,Manning NY,US,43.1989,-78.0961,NY,state_match_city_mismatch
638,Burkettville,Burkettville ME,US,44.2981,-69.3178,ME,accurate
639,Zion Hill,Zion Hill SC,US,34.9835,-81.8654,SC,state_match_city_mismatch
640,Pixley,Pixley CA,US,35.9785,-119.3003,CA,accurate
641,Pisinemo,Pisinemo AZ,US,32.035,-112.3193,AZ,accurate
642,Pinewood Estates,Pinewood Estates TX,US,30.1692,-94.3207,TX,accurate
643,Pinehurst,Pinehurst TX,US,30.1889,-95.7017,TX,state_match_city_mismatch
644,Pine Valley,Pine Valley CA,US,32.8415,-116.5107,CA,state_match_city_mismatch
645,Piru,Piru CA,US,34.4064,-118.8019,CA,state_match_city_mismatch
646,Pirtleville,Pirtleville AZ,US,31.3614,-109.5662,AZ,accurate
647,Pinon,Pinon AZ,US,36.0992,-110.2209,AZ,accurate
648,Pinhook Corner,Pinhook Corner OK,US,35.5314,-94.8911,OK,state_match_city_mismatch
649,Rockville,Rockville GA,US,33.3276,-83.2188,GA,accurate
650,Rockridge,Rockridge GA,US,33.3054,-85.1338,GA,accurate
651,Rocky Face,Rocky Face GA,US,34.8051,-85.0274,GA,accurate
652,Valmy,Valmy NV,US,40.7908,-117.1266,NV,accurate
653,Verdi,Verdi NV,US,39.5142,-119.9772,NV,state_match_city_mismatch
654,Clinton,Clinton PA,US,41.2241,-79.8682,PA,accurate
655,Cherrytree,Cherrytree PA,US,41.5742,-79.7085,PA,accurate
656,Meadow Village,Meadow Village NJ,US,40.8687,-74.2351,NJ,accurate
657,Meadowbrook,Meadowbrook NJ,US,39.9679,-75.0399,NJ,accurate
658,Mineral,Mineral PA,US,41.3188,-79.9657,PA,state_match_city_mismatch
659,Jackson,Jackson PA,US,41.5124,-79.877,PA,accurate
660,Meadford Farms,Meadford Farms NJ,US,39.8637,-74.7424,NJ,accurate
661,Oakland,Oakland PA,US,41.5044,-79.7732,PA,state_match_city_mismatch
662,McPherson,McPherson NJ,US,40.6068,-74.8477,NJ,accurate
663,Tolosa,Tolosa TX,US,32.3707,-96.2405,TX,state_match_city_mismatch
664,Belle Mead,Belle Mead NJ,US,40.4684,-74.6559,NJ,accurate
665,Merritt,Merritt SD,US,44.1408,-103.5685,SD,accurate
666,Hickory Grove,Hickory Grove NC,US,35.2288,-80.7206,NC,accurate
667,Spring Bay,Spring Bay IL,US,40.8206,-89.5286,IL,accurate
668,Raworth,Raworth MS,US,32.3632,-89.5645,MS,accurate
669,Greenwood Heights,Greenwood Heights TN,US,35.9745,-84.0232,TN,state_match_city_mismatch
670,Caberfae,Caberfae MI,US,44.2492,-85.7256,MI,state_match_city_mismatch
671,Evanola,Evanola NM,US,34.4159,-104.4941,NM,accurate
672,Greenwood Forest,Greenwood Forest TN,US,36.0554,-83.9374,TN,accurate
673,Cedaredge,Cedaredge CO,US,38.8941,-107.9255,CO,accurate
674,Atwood,Atwood KS,US,39.8101,-101.0418,KS,accurate
675,Garden,Garden MI,US,45.773,-86.5529,MI,accurate
676,Ganges,Ganges MI,US,42.577,-86.2103,MI,accurate
677,Maple Beach,Maple Beach PA,US,40.0862,-74.8688,PA,accurate
678,Armenia,Armenia SC,US,34.7685,-81.2929,SC,accurate
679,Frailie,Frailie MO,US,36.4181,-89.8173,MO,state_match_city_mismatch
680,Melbourne,Melbourne WA,US,46.9454,-123.626,WA,state_match_city_mismatch
681,Waxhaw,Waxhaw NC,US,34.9363,-80.7439,NC,accurate
682,Phillips,Phillips PA,US,39.9392,-79.7289,PA,accurate
683,River Haven,River Haven NC,US,35.3154,-80.0856,NC,accurate
684,Robersonville,Robersonville NC,US,35.8247,-77.2533,NC,accurate
685,Pennington,Pennington NJ,US,40.3262,-74.7908,NJ,accurate
686,Paulsboro,Paulsboro NJ,US,39.84,-75.2397,NJ,state_match_city_mismatch
687,Peapack and Gladstone,Peapack and Gladstone NJ,US,40.7168,-74.6561,NJ,accurate
688,Passaic,Passaic NJ,US,40.8574,-74.1282,NJ,accurate
689,Paterson,Paterson NJ,US,40.9147,-74.1624,NJ,accurate
690,Paramus,Paramus NJ,US,40.9455,-74.0712,NJ,accurate
691,Park Ridge,Park Ridge NJ,US,41.0352,-74.0423,NJ,accurate
692,Highland Lake,Highland Lake CO,US,40.2478,-105.0144,CO,accurate
693,Plumbsock,Plumbsock PA,US,40.0251,-80.254,PA,accurate
694,Penns Grove,Penns Grove NJ,US,39.7275,-75.4691,NJ,accurate
695,Perth Amboy,Perth Amboy NJ,US,40.5202,-74.2724,NJ,accurate
696,Bonicord,Bonicord TN,US,35.9545,-89.3217,TN,accurate
697,Bonnertown,Bonnertown TN,US,35.0062,-87.2981,TN,accurate
698,Bonneville Estates,Bonneville Estates TN,US,35.9956,-84.0844,TN,accurate
699,Coweta,Coweta OK,US,35.9683,-95.6545,OK,accurate
700,Cedar Mills,Cedar Mills OH,US,38.8231,-83.3927,OH,state_match_city_mismatch
701,Saint James,Saint James OH,US,40.662,-82.8291,OH,accurate
702,Red Brush,Red Brush NC,US,36.4762,-80.6948,NC,accurate
703,Bardsdale,Bardsdale CA,US,34.3717,-118.9329,CA,accurate
704,East Rickardsville,East Rickardsville IA,US,42.5736,-90.8579,IA,accurate
705,East Pleasant Plain,East Pleasant Plain IA,US,41.1367,-91.8502,IA,accurate
706,Divide,Divide KY,US,36.9359,-83.2127,KY,accurate
707,Dixie,Dixie KY,US,36.6945,-84.0533,KY,accurate
708,Carpenter,Carpenter MT,US,45.8913,-111.4644,MT,accurate
709,Disputanta,Disputanta KY,US,37.4884,-84.2574,KY,accurate
710,Anogok,Anogok AK,US,59.8211,-164.0286,AK,accurate
711,Pawnee Station,Pawnee Station KS,US,37.7,-94.7914,KS,accurate
